No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count,source,datetime,emotion_score,emotion_label,numeric_score
78,Ryszard,To dlaczego wicetusk Trzaskowski tego nie robi teraz.,Tue May 13 23:40:24 +0000 2025,0,0,2.0,nask,2025-05-13 23:40:24+00:00,0.5586050152778625,NEGATIVE,-0.5586050152778625
136,Ryszard,To dlaczego wicetusk Trzaskowski tego nie robi teraz.,Tue May 13 23:40:24 +0000 2025,0,0,2.0,nask,2025-05-13 23:40:24+00:00,0.5586050152778625,NEGATIVE,-0.5586050152778625
77,Dari Dari,@ArturLacki @trzaskowski_ A dlaczego ujawniacie dane pana Jerzego i miejsce jego aktualnego pobytu? Przecież to nie jest zgodne z prawem. Powinniście odpowiadać za to karnie. I co? Wszyscy równi wobec prawa?,Tue May 13 23:40:35 +0000 2025,0,0,,nask,2025-05-13 23:40:35+00:00,0.6039196252822876,POSITIVE,0.6039196252822876
76,👩‍🦰 Małgośka Korzeniowska 🇵🇱,"@ludzkimglosem @ROBERT_FOXER @trzaskowski_ Nie może i nie zostanie prezydentem, bo to byłaby tragedia dla Polski. 
To byłby koniec Polski.",Tue May 13 23:40:49 +0000 2025,0,0,2.0,nask,2025-05-13 23:40:49+00:00,0.5917552709579468,POSITIVE,0.5917552709579468
15,Rafał,"Oglądam Copa Sudamericana. Przysięgam, że już nigdy nie będę narzekał na 3 ligę polską.",Tue May 13 23:40:58 +0000 2025,0,0,9.0,nask,2025-05-13 23:40:58+00:00,0.5704013109207153,NEGATIVE,-0.5704013109207153
75,Rafał,"Oglądam Copa Sudamericana. Przysięgam, że już nigdy nie będę narzekał na 3 ligę polską.",Tue May 13 23:40:58 +0000 2025,0,0,9.0,nask,2025-05-13 23:40:58+00:00,0.5704013109207153,NEGATIVE,-0.5704013109207153
74,Cezary Żekanowski,"Pocieszające, że głos rozsądku powoli przebija się do msmu. 
Artykuł, który streszcza red. Rafał Woś to: 
Mangiante G, Konradt M - The Unequal Costs of Carbon Pricing: Economic and Political Effects Across European Regions (April 18, 2025).  https://t.co/MeIDZX7GtM https://t.co/E1YiQVwG8t",Tue May 13 23:41:01 +0000 2025,0,0,47.0,nask,2025-05-13 23:41:01+00:00,0.532342791557312,POSITIVE,0.532342791557312
73,Dari Dari,@MarcinBosacki @trzaskowski_ @NawrockiKn @POWielkopolskie @PlatformaPoznan A dlaczego ujawniacie dane pana Jerzego i miejsce jego aktualnego pobytu? Przecież to nie jest zgodne z prawem. Powinniście odpowiadać za to karnie. I co? Wszyscy równi wobec prawa?,Tue May 13 23:41:08 +0000 2025,0,0,1.0,nask,2025-05-13 23:41:08+00:00,0.6039196252822876,POSITIVE,0.6039196252822876
72,Devi(L)🇵🇱✝️⚽ 🇵🇱🇧🇷 #Iga,"@dominikras @trzaskowski_ @OstatniePokolen Mówimy teraz o niby finansowaniu prostytucji, a nie klimatystycznych bzdur. Dwie różne rzeczy",Tue May 13 23:41:18 +0000 2025,1,0,7.0,nask,2025-05-13 23:41:18+00:00,0.5238122344017029,NEGATIVE,-0.5238122344017029
71,Mati Birkut,"@SledziuStream Karol Nawrocki - fajnie działa i angażuje się w promowaniu historii Polski
Joanna Senyszyn - poczciwa babka z polotem
Krzysztof Jakub Stanowski - jedyny człowiek w tych wyborach
Rafał Trzaskowski - przystojniak oui oui bonjour
Marek Woch - wydaje się pracowity",Tue May 13 23:41:35 +0000 2025,0,1,190.0,nask,2025-05-13 23:41:35+00:00,0.5179754495620728,NEGATIVE,-0.5179754495620728
70,rafal synica,"@ARosenPL Sikorski sie cieszyl, bo placil sluzbowa karta.",Tue May 13 23:42:24 +0000 2025,0,0,8.0,nask,2025-05-13 23:42:24+00:00,0.5337120294570923,POSITIVE,0.5337120294570923
69,Tabasq,"@danutamada @W_Dabrowski @MagdaBiejat @trzaskowski_ Ale wy macie najebane…. Koleś zajmuje lokal nielegalnie… zarabia  więcej niż wynosi limit na takie lokum, co chwilę chwali się zagranicznymi wycieczkami. Miasto mimo to proponuje mu inny lokal za „ czynsz” a ten się nie zgadza…a wy robicie larum „ bo ma małe dziecko „ szok",Tue May 13 23:42:36 +0000 2025,0,0,5.0,nask,2025-05-13 23:42:36+00:00,0.6520687937736511,POSITIVE,0.6520687937736511
68,Polski głos rozsądku,@pikus_pol Chyba reprezentanci tercetu mało egzotycznego Tusk-Soros-Trzaskowski…,Tue May 13 23:42:40 +0000 2025,0,0,12.0,nask,2025-05-13 23:42:40+00:00,0.6877048015594482,NEGATIVE,-0.6877048015594482
67,Polak Mały,"@KubaRutnicki No Trzaskowski jest bardzo wiarygodny…
Wiarygodny jak ""przypadkowe"" awarie oczyszczalni, jak jego start w wyborach prezydenckich „bez parcia na władzę” i jak PO bez afer.
Czyli krótko mówiąc – jak kaucja za Banasia. https://t.co/Qxy4OJGqWw",Tue May 13 23:43:12 +0000 2025,0,0,10.0,nask,2025-05-13 23:43:12+00:00,0.6270512938499451,POSITIVE,0.6270512938499451
66,Vital Zurryg,"@jar_lipke @katarzyna_ts @trzaskowski_ @NawrockiKn @GrzegorzBraun_ Pani prawdopodobnie nie kłamie ale głęboko w to wierzy. Mam w otoczeniu braunistów, zachowują się trochę jak członkowie sekty. Wielkie hasła, uniesienie i publiczne manifestacje a o postulatach swojego idola nie wiedzą nic. Latarnik wyborczy? To nudne i nie w ich stylu.",Tue May 13 23:43:53 +0000 2025,1,0,5.0,nask,2025-05-13 23:43:53+00:00,0.5596042275428772,POSITIVE,0.5596042275428772
65,Rafał,😂😂😂 Ty kurwa dojarzu państwowego siana o przyzwoitym zachowaniu?,Tue May 13 23:43:59 +0000 2025,0,0,3.0,nask,2025-05-13 23:43:59+00:00,0.5409578680992126,NEGATIVE,-0.5409578680992126
63,Aleksandr Łukaszenka 🇵🇱,"@ArkadiuszMyrcha @trzaskowski_ Wow, wow, wow! Jesteście bandą nieudaczników 😂",Tue May 13 23:44:18 +0000 2025,0,0,7.0,nask,2025-05-13 23:44:18+00:00,0.5504148006439209,NEGATIVE,-0.5504148006439209
64,Rafal Kubara,"@TwarogMarcin @SasinJacek @donaldtusk Premier, 68 lat na karku, a non stop zachowuje się jak infantylny troll, nie odczuwający żadnej odpowiedzialności",Tue May 13 23:44:18 +0000 2025,0,0,9.0,nask,2025-05-13 23:44:18+00:00,0.5405545234680176,NEGATIVE,-0.5405545234680176
62,👩‍🦰 Małgośka Korzeniowska 🇵🇱,"@ROBERT_FOXER @trzaskowski_ Piękne hasło

DRUGA TURA BEZ BONŻURA 😂",Tue May 13 23:44:22 +0000 2025,0,0,4.0,nask,2025-05-13 23:44:22+00:00,0.559441089630127,NEGATIVE,-0.559441089630127
61,Meggi Meggi,"@PiotrMuller @trzaskowski_ Nie pierdacz , Müller ! 
W/w   rodzina mieszka bez ŻADNEGO  TYTUŁU PRAWNEGO  czyli na dziko .",Tue May 13 23:44:30 +0000 2025,0,0,3.0,nask,2025-05-13 23:44:30+00:00,0.5291686058044434,NEGATIVE,-0.5291686058044434
60,Rafał,"@Podhalanka_ @RKropiwnicki No nie, członkiem to jest bez przekazywania mieszkania.",Tue May 13 23:44:33 +0000 2025,0,1,15.0,nask,2025-05-13 23:44:33+00:00,0.7063949108123779,NEGATIVE,-0.7063949108123779
59,🇵🇱Zandberg2025Patriots🇵🇱,@a_zmijewska @ZandbergRAZEM @partiarazem @RazemObwarzanek @RazemWM Musiałem przeczytać bo nie byłem pewny czy to reklama Trzaskowski czy #zandberg2025 :d,Tue May 13 23:45:08 +0000 2025,1,0,80.0,nask,2025-05-13 23:45:08+00:00,0.6094637513160706,POSITIVE,0.6094637513160706
58,Aga.R.D.🇵🇱🇾🇪🇪🇺🌈⚡,@MalgorzataKa @trzaskowski_ Tu nie ma miejsca na #PisowskieSzuje .  Biegnij do apartementu milosci !Ban!,Tue May 13 23:45:30 +0000 2025,1,0,66.0,nask,2025-05-13 23:45:30+00:00,0.5225670337677002,POSITIVE,0.5225670337677002
57,Rafał,"Szłapka potrącił rowerzystkę i włos mu z głowy nie spadł. Co więcej, emeryt z Sopotu wsadził mu dupę do limuzyny rządowej.",Tue May 13 23:45:37 +0000 2025,0,0,18.0,nask,2025-05-13 23:45:37+00:00,0.5296226143836975,POSITIVE,0.5296226143836975
56,jarek jaworski,"@waldemar_buda @trzaskowski_ I co ty na to budo? 
Pis to ruskie onuce https://t.co/kzn9eiKb0Y",Tue May 13 23:45:40 +0000 2025,0,0,5.0,nask,2025-05-13 23:45:40+00:00,0.5257920026779175,POSITIVE,0.5257920026779175
55,OneManArmy,"@_Afraniusz @szefoon Taką, że Rafał Trzaskowski, gdyby przez chwilę pomyślał co mu sztab przygotowywuje, to by się złapał za głowię i powiedział ""To się w pale nie mieści"". Sytuacja z Ukrainą, kto mu to kazał powiedzieć? W przeciągu 4 dni zmienił zdanie o 180° tylko przez zdanie Nawrockiego XDDD",Tue May 13 23:45:44 +0000 2025,0,1,72.0,nask,2025-05-13 23:45:44+00:00,0.5671236515045166,POSITIVE,0.5671236515045166
54,Meggi Meggi,"@waldemar_buda @trzaskowski_ Buda nie łzyj . Ośmieszasz się .
# Möw mi Uju",Tue May 13 23:45:59 +0000 2025,0,0,6.0,nask,2025-05-13 23:45:59+00:00,0.5169000029563904,POSITIVE,0.5169000029563904
53,jurek,"@barbaraanowacka @trzaskowski_ @Trzaskowski2O25 Buahahahahah  boki zrywać,  Buahahahahah",Tue May 13 23:46:25 +0000 2025,0,0,2.0,nask,2025-05-13 23:46:25+00:00,0.5508667826652527,NEGATIVE,-0.5508667826652527
52,piotr nowak,Dobrze że Trzaskowski odpadł z wyborów !!!,Tue May 13 23:46:30 +0000 2025,0,0,2.0,nask,2025-05-13 23:46:30+00:00,0.648632287979126,NEGATIVE,-0.648632287979126
51,Dominik Załoga #Korona2027,"@czardam @trzaskowski_ Nie ruscy agencji, ale mordercy już tak",Tue May 13 23:46:37 +0000 2025,0,0,19.0,nask,2025-05-13 23:46:37+00:00,0.7362596392631531,NEGATIVE,-0.7362596392631531
50,Joanna,@trzaskowski_ pyał pan co załatwiał przyszły Prezydent Polski w Waszyngtonie. Oto co👇😜,Tue May 13 23:46:56 +0000 2025,0,0,9.0,nask,2025-05-13 23:46:56+00:00,0.558447003364563,POSITIVE,0.558447003364563
49,Marika,@lis_tomasz Trzaskowski z przyjaciółmi 🤣🤣🤣 https://t.co/MQwEQbTq9g,Tue May 13 23:47:00 +0000 2025,0,2,11.0,nask,2025-05-13 23:47:00+00:00,0.5405368804931641,POSITIVE,0.5405368804931641
48,Rafał,Ciekawa analiza. Pytanie tylko czy darmowa czy może za 15 tysi z państwowej sakiewki?,Tue May 13 23:47:11 +0000 2025,0,0,,nask,2025-05-13 23:47:11+00:00,0.542649507522583,POSITIVE,0.542649507522583
85,piotr nowak,Dobrze że Trzaskowski odpadł z wyborów!!!,Tue May 13 23:47:28 +0000 2025,0,0,5.0,nask,2025-05-13 23:47:28+00:00,0.648632287979126,NEGATIVE,-0.648632287979126
47,piotr nowak,Dobrze że Trzaskowski odpadł z wyborów!!!,Tue May 13 23:47:28 +0000 2025,0,0,5.0,nask,2025-05-13 23:47:28+00:00,0.648632287979126,NEGATIVE,-0.648632287979126
46,Pablo Gonzales,@TomaszUrbas Trzaskowski ma około 28% ale ogólnie się zgadza.,Tue May 13 23:48:07 +0000 2025,1,115,785.0,nask,2025-05-13 23:48:07+00:00,0.5192909836769104,POSITIVE,0.5192909836769104
45,Rafał,"@ProfSwiezak_ Jak się Rafi ściskał z makaronem to wyłeś, że format prezydencki 😂😂😂",Tue May 13 23:48:27 +0000 2025,0,0,20.0,nask,2025-05-13 23:48:27+00:00,0.6772603988647461,NEGATIVE,-0.6772603988647461
44,Zaboss,@SowaMarek @trzaskowski_ @Trzaskowski2O25 Głos na Rafała milionami migrantów zalana Polska cała!!!!,Tue May 13 23:48:27 +0000 2025,0,0,6.0,nask,2025-05-13 23:48:27+00:00,0.6265993714332581,NEGATIVE,-0.6265993714332581
43,Kwahcow,@olawarszawianka @damian_krawczuk @trzaskowski_ To samo chciałem napisać to już tyle razy się wydarzyło że nie jest to żadnym zaskoczeniem dziwne tylko że przy wyborach prezydenckich bo może to zdemobilizować normalsów czy ogólnie ludzi wrażliwych społecznie,Tue May 13 23:48:33 +0000 2025,0,0,3.0,nask,2025-05-13 23:48:33+00:00,0.5655379891395569,NEGATIVE,-0.5655379891395569
42,Dari Dari,@trzaskowski_ A dlaczego ujawniasz dane pana Jerzego i miejsce jego aktualnego pobytu? Przecież to nie jest zgodne z prawem. Powinieneś odpowiadać za to karnie. RODO... I co? Wszyscy równi wobec prawa? Domagamy się abyś za to odpowiedział karnie natychmiast!,Tue May 13 23:48:34 +0000 2025,0,0,,nask,2025-05-13 23:48:34+00:00,0.5740125775337219,POSITIVE,0.5740125775337219
41,Aleksandr Łukaszenka 🇵🇱,@barbaraanowacka @trzaskowski_ @Trzaskowski2O25 Banda nieudaczników,Tue May 13 23:49:05 +0000 2025,0,1,8.0,nask,2025-05-13 23:49:05+00:00,0.5186083316802979,NEGATIVE,-0.5186083316802979
40,Dżymi Dżon Konan Xawier Brajan,@lenaris1969 @donaldtusk To się dowiedziałaś. I love Kraków🌺Tylko Trzaskowski💪,Tue May 13 23:49:11 +0000 2025,0,0,22.0,nask,2025-05-13 23:49:11+00:00,0.5265764594078064,POSITIVE,0.5265764594078064
39,Greg,@trzaskowski_ Nie mogę na tą kurwę patrzeć,Tue May 13 23:49:21 +0000 2025,0,0,4.0,nask,2025-05-13 23:49:21+00:00,0.6610363125801086,NEGATIVE,-0.6610363125801086
38,Halina,@Trzaskowski2O25 @trzaskowski_ Do tego tuskobusa? https://t.co/BLI4ZxVH6W,Tue May 13 23:49:30 +0000 2025,0,0,3.0,nask,2025-05-13 23:49:30+00:00,0.7221165299415588,NEGATIVE,-0.7221165299415588
37,Bozena,"To niestety prawda! Warszawa, a p. Rafał w tle.",Tue May 13 23:49:31 +0000 2025,0,2,13.0,nask,2025-05-13 23:49:31+00:00,0.5859249830245972,POSITIVE,0.5859249830245972
36,Rafał Hołub,"@davcinkas @GLecznaNews Chyba chodzi o to,  że nie ma zaległości wobec ZUS i US tak jak twierdził prezes .",Tue May 13 23:49:59 +0000 2025,0,1,43.0,nask,2025-05-13 23:49:59+00:00,0.7167343497276306,NEGATIVE,-0.7167343497276306
35,Jurek Kacoń #Zandberg2025,"@rheadelght Nie takie śmieszne. Nawrocki może i okradł staruszka, ale Trzaskowski na spółę z PO wyrzucił na bruk kilkaset staruszków prywatyzując warszawskie kamienice. PiS zrobił dużo złego, ale realnie poprawił stan życia milionów ludzi - 500+, 13sta emerytura, minimalna na umowie-zlecenie",Tue May 13 23:50:01 +0000 2025,0,1,27.0,nask,2025-05-13 23:50:01+00:00,0.6205737590789795,POSITIVE,0.6205737590789795
34,piotr nowak,Szkoda tylko że Trzaskowski przegrał już wybory!,Tue May 13 23:50:15 +0000 2025,0,0,3.0,nask,2025-05-13 23:50:15+00:00,0.559884786605835,NEGATIVE,-0.559884786605835
89,piotr nowak,Szkoda tylko że Trzaskowski przegrał już wybory!,Tue May 13 23:50:15 +0000 2025,0,0,3.0,nask,2025-05-13 23:50:15+00:00,0.559884786605835,NEGATIVE,-0.559884786605835
33,Tamerlan,"@trzaskowski_ Pan #Jerzy przechlał całą kasę, którą dostawał od Nawrockiego i dlatego został przeflancowany do DPS. A swoje koperty z numerem konta DPS wyślij dzieciom pana Jerzego lewacka miernoto. To dzieci mają obowiązek opieki nad rodzicem. #CzłowiekAwaria #Stanowski #Nawrocki2025",Tue May 13 23:50:58 +0000 2025,0,2,39.0,nask,2025-05-13 23:50:58+00:00,0.5076645016670227,POSITIVE,0.5076645016670227
32,rafal synica,"@jakubwiech @SlawomirMentzen Mamuty bys uratowal, gdybys urodzil sie 15 tys lat temu.",Tue May 13 23:51:07 +0000 2025,0,0,12.0,nask,2025-05-13 23:51:07+00:00,0.6814500689506531,NEGATIVE,-0.6814500689506531
31,Yatsa_man🇵🇱💯,"Spokojnie, spokojnie - wniósł, nie wniósł - to nie jest tak istotne.

Wszyscy są zgodni, że debatę opuszczał Trzaskowski robiony już całkowicie z dykty (no dobra - z dodatkiem gruzu)

…a że go wynieśli? - no to już czysta złośliwość - no nie mógł o własnych siłach to go wynieśli",Tue May 13 23:51:34 +0000 2025,0,2,570.0,nask,2025-05-13 23:51:34+00:00,0.619464635848999,POSITIVE,0.619464635848999
30,HonoriOjczyzna DJ internetu,"@GustawRetweeted @FarmerkaPL Trzaskowski to już 53 letni dziadek, więc może mieć problemy z komputerem i telefonem.🤪",Tue May 13 23:52:38 +0000 2025,0,2,25.0,nask,2025-05-13 23:52:38+00:00,0.5225467681884766,POSITIVE,0.5225467681884766
29,rafal synica,"@antyPiS4ever Zebralo sie tam z 1000 ludu, czesc dowiezli.",Tue May 13 23:52:43 +0000 2025,0,0,15.0,nask,2025-05-13 23:52:43+00:00,0.6137319207191467,NEGATIVE,-0.6137319207191467
28,Halina,@Trzaskowski2O25 @trzaskowski_ Lepiej nie wyciągaj rąk https://t.co/S6gHoEXKqC,Tue May 13 23:53:03 +0000 2025,0,2,16.0,nask,2025-05-13 23:53:03+00:00,0.572223424911499,NEGATIVE,-0.572223424911499
27,Olgierd,@WiolaPaprocka @trzaskowski_ Kłamliwa kurew.,Tue May 13 23:53:07 +0000 2025,0,0,8.0,nask,2025-05-13 23:53:07+00:00,0.6340300440788269,NEGATIVE,-0.6340300440788269
26,Olgierd,@Irena17341988 @WiolaPaprocka @trzaskowski_ 50 groszy dla ciebie idiotko.,Tue May 13 23:53:47 +0000 2025,0,1,18.0,nask,2025-05-13 23:53:47+00:00,0.6929928660392761,NEGATIVE,-0.6929928660392761
25,Dominik Ras,"@redd3vil777 @trzaskowski_ @OstatniePokolen Wiem, że to różne rzeczy. Nawiązuję to wątku ""wsparcia"" dla organizacji których wspieranie byłoby głupie. A jednak ma miejsce.

Wg. narzędzi AI:
--------------------
Istnieją doniesienia, że Kolektyw Kamelia, poprzez powiązaną Fundację Polityki Społecznej „Prekursor”, otrzymał od",Tue May 13 23:54:09 +0000 2025,0,0,12.0,nask,2025-05-13 23:54:09+00:00,0.5544931292533875,POSITIVE,0.5544931292533875
24,Halina,@Trzaskowski2O25 @trzaskowski_ Jakie ty masz wartości? https://t.co/IXbAHPj4aE,Tue May 13 23:54:11 +0000 2025,0,1,5.0,nask,2025-05-13 23:54:11+00:00,0.6063487529754639,NEGATIVE,-0.6063487529754639
23,piotr nowak,Ważne że Trzaskowski już przegrał o nie domknie Tusk systemu!!,Tue May 13 23:54:25 +0000 2025,0,0,7.0,nask,2025-05-13 23:54:25+00:00,0.5103604793548584,POSITIVE,0.5103604793548584
92,piotr nowak,Ważne że Trzaskowski już przegrał o nie domknie Tusk systemu!!,Tue May 13 23:54:25 +0000 2025,0,0,7.0,nask,2025-05-13 23:54:25+00:00,0.5103604793548584,POSITIVE,0.5103604793548584
21,niewazne,"@GiertychRoman Rafał wygra te wybory, prawda ma to do siebie, że się sama broni",Tue May 13 23:54:26 +0000 2025,0,0,4.0,nask,2025-05-13 23:54:26+00:00,0.5042745471000671,POSITIVE,0.5042745471000671
22,Kuty na 4 nogi,@Morgenstern616 @porywczystefan Przecież to nie trzaskowski,Tue May 13 23:54:26 +0000 2025,0,0,7.0,nask,2025-05-13 23:54:26+00:00,0.6209266781806946,NEGATIVE,-0.6209266781806946
20,Pedrowski,@o_1052 @cezarykrysztopa @trzaskowski_ Każdy z partii systemowej/ telewizyjnej.,Tue May 13 23:54:36 +0000 2025,0,0,20.0,nask,2025-05-13 23:54:36+00:00,0.535042941570282,NEGATIVE,-0.535042941570282
19,Olgierd,"@UrszulaMatusze3 @WiolaPaprocka @trzaskowski_ Miałabyś złotówkę, ale za durną literówkę tylko 50 groszy, próbuj dalej.",Tue May 13 23:54:40 +0000 2025,0,1,6.0,nask,2025-05-13 23:54:40+00:00,0.6994336843490601,NEGATIVE,-0.6994336843490601
18,Halina,@Trzaskowski2O25 @trzaskowski_ Załatwiałeś sprawy kumpli? https://t.co/xBBAXVxJYD,Tue May 13 23:55:05 +0000 2025,0,3,9.0,nask,2025-05-13 23:55:05+00:00,0.6735780239105225,NEGATIVE,-0.6735780239105225
17,piotr nowak,"Trzaskowski przegrał i nie domknie systemu dla Tuska,nasi żołnierze zostaną w domu!!",Tue May 13 23:55:26 +0000 2025,0,0,2.0,nask,2025-05-13 23:55:26+00:00,0.5537427663803101,NEGATIVE,-0.5537427663803101
128,piotr nowak,"Trzaskowski przegrał i nie domknie systemu dla Tuska,nasi żołnierze zostaną w domu!!",Tue May 13 23:55:26 +0000 2025,0,0,2.0,nask,2025-05-13 23:55:26+00:00,0.5537427663803101,NEGATIVE,-0.5537427663803101
16,rowerator,"@trzaskowski_ Niezłe zagranie odjebałeś wariacie, w tym twoim sztabie to chyba sami geniusze są",Tue May 13 23:55:27 +0000 2025,0,0,10.0,nask,2025-05-13 23:55:27+00:00,0.6965272426605225,NEGATIVE,-0.6965272426605225
15,Halina,@Trzaskowski2O25 @trzaskowski_ Więc przestań w końcu kłamać https://t.co/YMsLJYFyUC,Tue May 13 23:55:41 +0000 2025,0,0,6.0,nask,2025-05-13 23:55:41+00:00,0.6252696514129639,NEGATIVE,-0.6252696514129639
14,Pawel Mat,@Macierewicz_A @trzaskowski_ szach i mat.,Tue May 13 23:55:42 +0000 2025,0,1,11.0,nask,2025-05-13 23:55:42+00:00,0.5192673802375793,POSITIVE,0.5192673802375793
13,Joanna,"@trzaskowski_ @WiolaPaprocka 
Prossoliście o wyjaśnienia:-) Oto one👇
Razem pokonamy to zlo, PO❤️🇵🇱💪",Tue May 13 23:55:56 +0000 2025,0,0,8.0,nask,2025-05-13 23:55:56+00:00,0.525259792804718,NEGATIVE,-0.525259792804718
12,Sobieski the 3rd,"@barbaraanowacka @trzaskowski_ @Trzaskowski2O25 O czym ty Tępa idiotko pleciesz , Rafau jedzie na LSD lub innych stymulatorach które mu nawet nie pomagają ..",Tue May 13 23:56:00 +0000 2025,0,1,6.0,nask,2025-05-13 23:56:00+00:00,0.5554760098457336,NEGATIVE,-0.5554760098457336
10,Tamerlan,@PulawskaSM @trzaskowski_ Od Madalińskiego do Rakowieckiej zawsze sie kitowało. Tylko kiedyś były dwa światła a teraz jest bodajże 5 na tym samym odcinku. Kretynizm jest nieuleczalny.,Tue May 13 23:56:29 +0000 2025,0,1,11.0,nask,2025-05-13 23:56:29+00:00,0.5690678954124451,POSITIVE,0.5690678954124451
11,Rafał,@R__o__h_ Nie chce się wpychać przed kropiwnickiego,Tue May 13 23:56:29 +0000 2025,0,0,21.0,nask,2025-05-13 23:56:29+00:00,0.6545866131782532,NEGATIVE,-0.6545866131782532
9,Magda S,"@marcinwarchol @trzaskowski_ I bardzo dobrze nie należy im się to mieszkanie , cwaniaków trzeba nauczyć. Dziwię się, że rodzice są tak nieodpowiedzialni i teraz grają dzieckiem wstyd",Tue May 13 23:57:18 +0000 2025,0,0,6.0,nask,2025-05-13 23:57:18+00:00,0.5921183228492737,POSITIVE,0.5921183228492737
8,Albert Trojan,"@k_marcinkiewicz @Trzaskowski2O25 Ohhh jej Rafał i Małgosia przeszli przez rynek,a Krzysiowi w majtkach mokro się zrobiło ty kurwa durniu ty.",Tue May 13 23:57:59 +0000 2025,0,0,38.0,nask,2025-05-13 23:57:59+00:00,0.5328840613365173,NEGATIVE,-0.5328840613365173
7,Rafał,@viola1381 @16Zosiaa Od kiedy pamiętam był ale pytanie dlaczego nie w neotuskvp w likwidacji.,Tue May 13 23:58:06 +0000 2025,0,0,9.0,nask,2025-05-13 23:58:06+00:00,0.6862343549728394,NEGATIVE,-0.6862343549728394
6,Barbara Chmielewska,@MorawieckiM co ty piepszysz oszuście.Trzaskowski to człowiek o wielkiej klasie tylko on nadaje się na prezydenta.,Tue May 13 23:58:14 +0000 2025,0,0,1.0,nask,2025-05-13 23:58:14+00:00,0.6057864427566528,POSITIVE,0.6057864427566528
5,#LiczymyJeszczeRaz ***** ***,@micha1985575 @Ten_Psycholog @WiolaPaprocka @trzaskowski_ Tak i właśnie o tym napisałem. Mamy te same myśli.,Tue May 13 23:58:47 +0000 2025,0,0,6.0,nask,2025-05-13 23:58:47+00:00,0.5087178349494934,NEGATIVE,-0.5087178349494934
97,tomasz cywiński,"Rafał Trzaskowski
Uczył się w Szkole Podstawowej nr 158 im. Jana Kilińskiego w Warszawie. Przed wyborami w 1989, będąc uczniem XI Liceum Ogólnokształcącego im. Mikołaja Reja w Warszawie, zgłosił się jako wolontariusz do pomocy w biurze stołecznego Komitetu Obywatelskiego w",Tue May 13 23:59:18 +0000 2025,5,59,2072.0,nask,2025-05-13 23:59:18+00:00,0.6141814589500427,POSITIVE,0.6141814589500427
